BIN,Brand,Type,Category,Issuer,IssuerPhone,IssuerUrl,isoCode2,isoCode3,CountryName
2102,PRIVATE LABEL,CREDIT,STANDARD,CHINA MERCHANTS BANK,95555,https://english.cmbchina.com,CN,CHN,CHINA
2195,PRIVATE LABEL,DEBIT,,CHINA MERCHANTS BANK,95555,https://english.cmbchina.com,CN,CHN,CHINA
2201,PRIVATE LABEL,DEBIT,,CHINA MERCHANTS BANK,95555,https://english.cmbchina.com,CN,CHN,CHINA
2239,PRIVATE LABEL,DEBIT,,CHINA MERCHANTS BANK,95555,https://english.cmbchina.com,CN,CHN,CHINA
2361,PRIVATE LABEL,CREDIT,STANDARD,CHINA MERCHANTS BANK,95555,https://english.cmbchina.com,CN,CHN,CHINA
4078,PRIVATE LABEL,DEBIT,GIFT,SHIFT4 PAYMENTS,,,US,USA,UNITED STATES
4080,PRIVATE LABEL,DEBIT,GIFT,SHIFT4 PAYMENTS,,,US,USA,UNITED STATES
7343,PRIVATE LABEL,DEBIT,,BANCO PAN,+551732119961,,BR,BRA,BRAZIL
10051,PAGOBANCOMAT,DEBIT,,,,,IT,ITA,ITALY
10053,PAGOBANCOMAT,DEBIT,,,,,IT,ITA,ITALY
10108,PAGOBANCOMAT,DEBIT,,,,,IT,ITA,ITALY
10150,PAGOBANCOMAT,DEBIT,,,,,IT,ITA,ITALY
10258,PAGOBANCOMAT,DEBIT,,,,,IT,ITA,ITALY
10300,PAGOBANCOMAT,DEBIT,,,,,IT,ITA,ITALY
10309,PAGOBANCOMAT,DEBIT,,,,,IT,ITA,ITALY
11300,LOCAL BRAND,DEBIT,PROPRIETARY ATM,"BDO UNIBANK, INC.",,,PH,PHL,PHILIPPINES
11301,LOCAL BRAND,DEBIT,PROPRIETARY ATM,"BDO UNIBANK, INC.",,,PH,PHL,PHILIPPINES
11302,LOCAL BRAND,DEBIT,PROPRIETARY ATM,"BDO UNIBANK, INC.",,,PH,PHL,PHILIPPINES
11303,LOCAL BRAND,DEBIT,PROPRIETARY ATM,"BDO UNIBANK, INC.",,,PH,PHL,PHILIPPINES
11304,LOCAL BRAND,DEBIT,PROPRIETARY ATM,"BDO UNIBANK, INC.",,,PH,PHL,PHILIPPINES
11305,LOCAL BRAND,DEBIT,PROPRIETARY ATM,"BDO UNIBANK, INC.",,,PH,PHL,PHILIPPINES
11306,LOCAL BRAND,DEBIT,PROPRIETARY ATM,"BDO UNIBANK, INC.",,,PH,PHL,PHILIPPINES
11308,LOCAL BRAND,DEBIT,PROPRIETARY ATM,"BDO UNIBANK, INC.",,,PH,PHL,PHILIPPINES
11309,LOCAL BRAND,DEBIT,PROPRIETARY ATM,"BDO UNIBANK, INC.",,,PH,PHL,PHILIPPINES
12004,PRIVATE LABEL,DEBIT,,TBI BANK,,,BG,BGR,BULGARIA
12047,PRIVATE LABEL,DEBIT,,BANCO DE CREDITO ARGENTINO,,,AR,ARG,ARGENTINA
20010,PRIVATE LABEL,DEBIT,,INDUSTRIAL AND COMMERCIAL BANK OF CHINA,+864006695588,http://www.icbc-ltd.com,CN,CHN,CHINA
20083,PAGOBANCOMAT,DEBIT,,,,,IT,ITA,ITALY
20084,PAGOBANCOMAT,DEBIT,,,,,IT,ITA,ITALY
20085,PAGOBANCOMAT,DEBIT,,,,,IT,ITA,ITALY
20089,PAGOBANCOMAT,DEBIT,,,,,IT,ITA,ITALY
20202,PRIVATE LABEL,DEBIT,INTERNET BANKING CODE CARD,CHINA CONSTRUCTION BANK,(852) 277 95533 OR (852) 317 95533,http://en.ccb.com,CN,CHN,CHINA
21080,PRIVATE LABEL,DEBIT,,BANCO PICHINCHA,,,EC,ECU,ECUADOR
21502,LOCAL BRAND,DEBIT,PROPRIETARY ATM,,,,PR,PRI,PUERTO RICO
22004,PRIVATE LABEL,DEBIT,,TBI BANK,,,BG,BGR,BULGARIA
26688,PRIVATE LABEL,DEBIT,GIFT,SHIFT4 PAYMENTS,,,US,USA,UNITED STATES
30150,PAGOBANCOMAT,DEBIT,,,,,IT,ITA,ITALY
30190,PAGOBANCOMAT,DEBIT,,,,,IT,ITA,ITALY
30320,PAGOBANCOMAT,DEBIT,,,,,IT,ITA,ITALY
30430,PAGOBANCOMAT,DEBIT,,,,,IT,ITA,ITALY
30439,PAGOBANCOMAT,DEBIT,,,,,IT,ITA,ITALY
30480,PAGOBANCOMAT,DEBIT,,,,,IT,ITA,ITALY
30583,PAGOBANCOMAT,DEBIT,,,,,IT,ITA,ITALY
30589,PAGOBANCOMAT,DEBIT,,,,,IT,ITA,ITALY
30590,PAGOBANCOMAT,DEBIT,,,,,IT,ITA,ITALY
30620,PAGOBANCOMAT,DEBIT,,,,,IT,ITA,ITALY
30670,PAGOBANCOMAT,DEBIT,,,,,IT,ITA,ITALY
30690,PAGOBANCOMAT,DEBIT,,,,,IT,ITA,ITALY
30750,PAGOBANCOMAT,DEBIT,,,,,IT,ITA,ITALY
30830,PAGOBANCOMAT,DEBIT,,,,,IT,ITA,ITALY
30836,PAGOBANCOMAT,DEBIT,,,,,IT,ITA,ITALY
30870,PAGOBANCOMAT,DEBIT,,,,,IT,ITA,ITALY
31040,PAGOBANCOMAT,DEBIT,,,,,IT,ITA,ITALY
31110,PAGOBANCOMAT,DEBIT,,,,,IT,ITA,ITALY
31240,PAGOBANCOMAT,DEBIT,,,,,IT,ITA,ITALY
31260,PAGOBANCOMAT,DEBIT,,,,,IT,ITA,ITALY
31270,PAGOBANCOMAT,DEBIT,,,,,IT,ITA,ITALY
31380,PAGOBANCOMAT,DEBIT,,,,,IT,ITA,ITALY
31580,PAGOBANCOMAT,DEBIT,,,,,IT,ITA,ITALY
31599,PAGOBANCOMAT,DEBIT,,,,,IT,ITA,ITALY
31850,PAGOBANCOMAT,DEBIT,,,,,IT,ITA,ITALY
32004,PRIVATE LABEL,DEBIT,,TBI BANK,,,BG,BGR,BULGARIA
32005,PRIVATE LABEL,DEBIT,,TBI BANK,,,BG,BGR,BULGARIA
32040,PAGOBANCOMAT,DEBIT,,,,,IT,ITA,ITALY
32050,PAGOBANCOMAT,DEBIT,,,,,IT,ITA,ITALY
32115,PAGOBANCOMAT,DEBIT,,,,,IT,ITA,ITALY
32390,PAGOBANCOMAT,DEBIT,,,,,IT,ITA,ITALY
32400,PAGOBANCOMAT,DEBIT,,,,,IT,ITA,ITALY
32420,PAGOBANCOMAT,DEBIT,,,,,IT,ITA,ITALY
32440,PAGOBANCOMAT,DEBIT,,,,,IT,ITA,ITALY
32500,PAGOBANCOMAT,DEBIT,,,,,IT,ITA,ITALY
32630,PAGOBANCOMAT,DEBIT,,,,,IT,ITA,ITALY
32681,PAGOBANCOMAT,DEBIT,,,,,IT,ITA,ITALY
32682,PAGOBANCOMAT,DEBIT,,,,,IT,ITA,ITALY
32685,PAGOBANCOMAT,DEBIT,,,,,IT,ITA,ITALY
32968,PAGOBANCOMAT,DEBIT,,,,,IT,ITA,ITALY
33320,PAGOBANCOMAT,DEBIT,,,,,IT,ITA,ITALY
33870,PAGOBANCOMAT,DEBIT,,,,,IT,ITA,ITALY
33990,PAGOBANCOMAT,DEBIT,,,,,IT,ITA,ITALY
34000,PAGOBANCOMAT,DEBIT,,,,,IT,ITA,ITALY
34029,PAGOBANCOMAT,DEBIT,,,,,IT,ITA,ITALY
34030,PAGOBANCOMAT,DEBIT,,,,,IT,ITA,ITALY
34253,PAGOBANCOMAT,DEBIT,,,,,IT,ITA,ITALY
34310,PAGOBANCOMAT,DEBIT,,,,,IT,ITA,ITALY
34400,PAGOBANCOMAT,DEBIT,,,,,IT,ITA,ITALY
34420,PAGOBANCOMAT,DEBIT,,,,,IT,ITA,ITALY
34880,PAGOBANCOMAT,DEBIT,,,,,IT,ITA,ITALY
34938,PAGOBANCOMAT,DEBIT,,,,,IT,ITA,ITALY
35000,PAGOBANCOMAT,DEBIT,,,,,IT,ITA,ITALY
35899,PAGOBANCOMAT,DEBIT,,,,,IT,ITA,ITALY
35980,PAGOBANCOMAT,DEBIT,,,,,IT,ITA,ITALY
35990,PAGOBANCOMAT,DEBIT,,,,,IT,ITA,ITALY
40094,PRIVATE LABEL,DEBIT,,BNP PARIBAS FORTIS,+3227626000,http://www.bnpparibasfortis.be,BE,BEL,BELGIUM
42005,PRIVATE LABEL,DEBIT,,TBI BANK,,,BG,BGR,BULGARIA
50000,PAGOBANCOMAT,DEBIT,,,,,IT,ITA,ITALY
50340,PAGOBANCOMAT,DEBIT,,,,,IT,ITA,ITALY
50349,PAGOBANCOMAT,DEBIT,,,,,IT,ITA,ITALY
50360,PAGOBANCOMAT,DEBIT,,,,,IT,ITA,ITALY
50409,PAGOBANCOMAT,DEBIT,,,,,IT,ITA,ITALY
50489,PAGOBANCOMAT,DEBIT,,,,,IT,ITA,ITALY
50800,PAGOBANCOMAT,DEBIT,,,,,IT,ITA,ITALY
51040,PAGOBANCOMAT,DEBIT,,,,,IT,ITA,ITALY
51169,PAGOBANCOMAT,DEBIT,,,,,IT,ITA,ITALY
51425,PAGOBANCOMAT,DEBIT,,,,,IT,ITA,ITALY
51429,PAGOBANCOMAT,DEBIT,,,,,IT,ITA,ITALY
51560,PAGOBANCOMAT,DEBIT,,,,,IT,ITA,ITALY
52160,PAGOBANCOMAT,DEBIT,,,,,IT,ITA,ITALY
52560,PAGOBANCOMAT,DEBIT,,,,,IT,ITA,ITALY
52620,PAGOBANCOMAT,DEBIT,,,,,IT,ITA,ITALY
52960,PAGOBANCOMAT,DEBIT,,,,,IT,ITA,ITALY
52970,PAGOBANCOMAT,DEBIT,,,,,IT,ITA,ITALY
53089,PAGOBANCOMAT,DEBIT,,,,,IT,ITA,ITALY
53365,PAGOBANCOMAT,DEBIT,,,,,IT,ITA,ITALY
53366,PAGOBANCOMAT,DEBIT,,,,,IT,ITA,ITALY
53720,PAGOBANCOMAT,DEBIT,,,,,IT,ITA,ITALY
53850,PAGOBANCOMAT,DEBIT,,,,,IT,ITA,ITALY
53870,PAGOBANCOMAT,DEBIT,,,,,IT,ITA,ITALY
53901,PAGOBANCOMAT,DEBIT,,,,,IT,ITA,ITALY
53920,PAGOBANCOMAT,DEBIT,,,,,IT,ITA,ITALY
54140,PAGOBANCOMAT,DEBIT,,,,,IT,ITA,ITALY
54240,PAGOBANCOMAT,DEBIT,,,,,IT,ITA,ITALY
54280,PAGOBANCOMAT,DEBIT,,,,,IT,ITA,ITALY
54840,PAGOBANCOMAT,DEBIT,,,,,IT,ITA,ITALY
54960,PAGOBANCOMAT,DEBIT,,,,,IT,ITA,ITALY
55500,PAGOBANCOMAT,DEBIT,,,,,IT,ITA,ITALY
55840,PAGOBANCOMAT,DEBIT,,,,,IT,ITA,ITALY
55849,PAGOBANCOMAT,DEBIT,,,,,IT,ITA,ITALY
56400,PAGOBANCOMAT,DEBIT,,,,,IT,ITA,ITALY
56760,PAGOBANCOMAT,DEBIT,,,,,IT,ITA,ITALY
56960,PAGOBANCOMAT,DEBIT,,,,,IT,ITA,ITALY
57041,PAGOBANCOMAT,DEBIT,,,,,IT,ITA,ITALY
57155,PRIVATE LABEL,CREDIT,STANDARD,CHINA MERCHANTS BANK,95555,https://english.cmbchina.com,CN,CHN,CHINA
57488,PAGOBANCOMAT,DEBIT,,,,,IT,ITA,ITALY
57720,PAGOBANCOMAT,DEBIT,,,,,IT,ITA,ITALY
57725,PAGOBANCOMAT,DEBIT,,,,,IT,ITA,ITALY
57878,PAGOBANCOMAT,DEBIT,,,,,IT,ITA,ITALY
57920,PAGOBANCOMAT,DEBIT,,,,,IT,ITA,ITALY
58240,PAGOBANCOMAT,DEBIT,,,,,IT,ITA,ITALY
58569,PAGOBANCOMAT,DEBIT,,,,,IT,ITA,ITALY
60108,PAGOBANCOMAT,DEBIT,,,,,IT,ITA,ITALY
60300,PAGOBANCOMAT,DEBIT,,,,,IT,ITA,ITALY
60301,PAGOBANCOMAT,DEBIT,,,,,IT,ITA,ITALY
60400,PAGOBANCOMAT,DEBIT,,,,,IT,ITA,ITALY
60450,PAGOBANCOMAT,DEBIT,,,,,IT,ITA,ITALY
60500,PAGOBANCOMAT,DEBIT,,,,,IT,ITA,ITALY
60550,PAGOBANCOMAT,DEBIT,,,,,IT,ITA,ITALY
60552,PAGOBANCOMAT,DEBIT,,,,,IT,ITA,ITALY
60600,PAGOBANCOMAT,DEBIT,,,,,IT,ITA,ITALY
60650,PAGOBANCOMAT,DEBIT,,,,,IT,ITA,ITALY
60800,PAGOBANCOMAT,DEBIT,,,,,IT,ITA,ITALY
60850,PAGOBANCOMAT,DEBIT,,,,,IT,ITA,ITALY
60900,PAGOBANCOMAT,DEBIT,,,,,IT,ITA,ITALY
60950,PAGOBANCOMAT,DEBIT,,,,,IT,ITA,ITALY
61100,PAGOBANCOMAT,DEBIT,,,,,IT,ITA,ITALY
61150,PAGOBANCOMAT,DEBIT,,,,,IT,ITA,ITALY
61300,PAGOBANCOMAT,DEBIT,,,,,IT,ITA,ITALY
61450,PAGOBANCOMAT,DEBIT,,,,,IT,ITA,ITALY
61500,PAGOBANCOMAT,DEBIT,,,,,IT,ITA,ITALY
61551,PAGOBANCOMAT,DEBIT,,,,,IT,ITA,ITALY
61600,PAGOBANCOMAT,DEBIT,,,,,IT,ITA,ITALY
61650,PAGOBANCOMAT,DEBIT,,,,,IT,ITA,ITALY
61700,PAGOBANCOMAT,DEBIT,,,,,IT,ITA,ITALY
61750,PAGOBANCOMAT,DEBIT,,,,,IT,ITA,ITALY
61950,PAGOBANCOMAT,DEBIT,,,,,IT,ITA,ITALY
61952,PAGOBANCOMAT,DEBIT,,,,,IT,ITA,ITALY
62200,PAGOBANCOMAT,DEBIT,,,,,IT,ITA,ITALY
62258,PAGOBANCOMAT,DEBIT,,,,,IT,ITA,ITALY
62306,PAGOBANCOMAT,DEBIT,,,,,IT,ITA,ITALY
62307,PAGOBANCOMAT,DEBIT,,,,,IT,ITA,ITALY
62308,PAGOBANCOMAT,DEBIT,,,,,IT,ITA,ITALY
62450,PAGOBANCOMAT,DEBIT,,,,,IT,ITA,ITALY
62600,PAGOBANCOMAT,DEBIT,,,,,IT,ITA,ITALY
62700,PAGOBANCOMAT,DEBIT,,,,,IT,ITA,ITALY
62800,PAGOBANCOMAT,DEBIT,,,,,IT,ITA,ITALY
62950,PAGOBANCOMAT,DEBIT,,,,,IT,ITA,ITALY
63100,PAGOBANCOMAT,DEBIT,,,,,IT,ITA,ITALY
63150,PAGOBANCOMAT,DEBIT,,,,,IT,ITA,ITALY
63408,PAGOBANCOMAT,DEBIT,,,,,IT,ITA,ITALY
63458,PAGOBANCOMAT,DEBIT,,,,,IT,ITA,ITALY
63700,PAGOBANCOMAT,DEBIT,,,,,IT,ITA,ITALY
63800,PAGOBANCOMAT,DEBIT,,,,,IT,ITA,ITALY
63858,PAGOBANCOMAT,DEBIT,,,,,IT,ITA,ITALY
69060,PAGOBANCOMAT,DEBIT,,,,,IT,ITA,ITALY
69150,PAGOBANCOMAT,DEBIT,,,,,IT,ITA,ITALY
69300,PAGOBANCOMAT,DEBIT,,,,,IT,ITA,ITALY
72005,PRIVATE LABEL,DEBIT,,TBI BANK,,,BG,BGR,BULGARIA
80000,PAGOBANCOMAT,DEBIT,,,,,IT,ITA,ITALY
80004,PAGOBANCOMAT,DEBIT,,,,,IT,ITA,ITALY
84250,PAGOBANCOMAT,DEBIT,,,,,IT,ITA,ITALY
84610,PAGOBANCOMAT,DEBIT,,,,,IT,ITA,ITALY
85620,PAGOBANCOMAT,DEBIT,,,,,IT,ITA,ITALY
89310,PAGOBANCOMAT,DEBIT,,,,,IT,ITA,ITALY
95008,PAGOBANCOMAT,DEBIT,,,,,IT,ITA,ITALY
100001,LOCAL BRAND,DEBIT,CLASSIC,STATE BANK OF INDIA,+911800112211,https://sbi.co.in,IN,IND,INDIA
100002,LOCAL BRAND,DEBIT,CLASSIC,STATE BANK OF INDIA,+911800112211,https://sbi.co.in,IN,IND,INDIA
100003,LOCAL BRAND,DEBIT,CLASSIC,FEDERAL BANK,+9118004201199,https://www.federalbank.co.in,IN,IND,INDIA
100004,LOCAL BRAND,DEBIT,CLASSIC,CENTRAL BANK OF INDIA,+911800221911,https://www.centralbankofindia.co.in,IN,IND,INDIA
100005,LOCAL BRAND,DEBIT,CLASSIC,BANK OF INDIA,+9118001031906,https://www.bankofindia.co.in,IN,IND,INDIA
100006,LOCAL BRAND,DEBIT,PREPAID,UCO BANK,+9118002740123,https://www.ucobank.com,IN,IND,INDIA
100007,LOCAL BRAND,DEBIT,PREPAID,RBL BANK,+912261156300,https://www.rblbank.com,IN,IND,INDIA
100008,LOCAL BRAND,DEBIT,PREPAID,BANK OF INDIA,+9118001031906,https://www.bankofindia.co.in,IN,IND,INDIA
100011,LOCAL BRAND,DEBIT,PREPAID,RBL BANK,+912261156300,https://www.rblbank.com,IN,IND,INDIA
100013,LOCAL BRAND,DEBIT,PREPAID RELOADABLE,ANDHRA BANK,+9118004251515,https://www.andhrabank.in,IN,IND,INDIA
100014,LOCAL BRAND,DEBIT,CLASSIC,CANARA BANK,+9118004250018,https://www.canarabank.com,IN,IND,INDIA
100015,LOCAL BRAND,DEBIT,CLASSIC,CANARA BANK,+9118004250018,https://www.canarabank.com,IN,IND,INDIA
100016,LOCAL BRAND,DEBIT,PLATINUM,STATE BANK OF INDIA,+911800112211,https://sbi.co.in,IN,IND,INDIA
100017,LOCAL BRAND,DEBIT,PLATINUM,STATE BANK OF INDIA,+911800112211,https://sbi.co.in,IN,IND,INDIA
100018,LOCAL BRAND,DEBIT,PLATINUM,STATE BANK OF INDIA,+911800112211,https://sbi.co.in,IN,IND,INDIA
100019,LOCAL BRAND,DEBIT,PREPAID RELOADABLE,AXIS BANK,+9118002335577,http://www.axisbank.com,IN,IND,INDIA
100020,LOCAL BRAND,DEBIT,CLASSIC,PUNJAB NATIONAL BANK,+9118001802222,https://www.pnbindia.in,IN,IND,INDIA
100021,LOCAL BRAND,DEBIT,CLASSIC,STATE BANK OF INDIA,+911800112211,https://sbi.co.in,IN,IND,INDIA
100022,LOCAL BRAND,DEBIT,CLASSIC,STATE BANK OF INDIA,+911800112211,https://sbi.co.in,IN,IND,INDIA
100023,LOCAL BRAND,DEBIT,CLASSIC,STATE BANK OF INDIA,+911800112211,https://sbi.co.in,IN,IND,INDIA
100024,LOCAL BRAND,DEBIT,CLASSIC,DHANLAXMI BANK,+914876617000,http://www.dhanbank.com,IN,IND,INDIA
100025,LOCAL BRAND,DEBIT,CLASSIC,CANARA BANK,+9118004250018,https://www.canarabank.com,IN,IND,INDIA
100026,LOCAL BRAND,DEBIT,CLASSIC,BANK OF INDIA,+9118001031906,https://www.bankofindia.co.in,IN,IND,INDIA
100027,LOCAL BRAND,DEBIT,CLASSIC,UNITED BANK OF INDIA,+9118003450345,https://www.unitedbank.co.in,IN,IND,INDIA
100030,LOCAL BRAND,DEBIT,PREPAID,YES BANK,+918776598044,https://www.yesbank.in,IN,IND,INDIA
100031,LOCAL BRAND,DEBIT,PREPAID,AXIS BANK,+9118002335577,http://www.axisbank.com,IN,IND,INDIA
100032,LOCAL BRAND,DEBIT,PREPAID RELOADABLE,YES BANK,+918776598044,https://www.yesbank.in,IN,IND,INDIA
100033,LOCAL BRAND,DEBIT,PREPAID,ANDHRA BANK,+9118004251515,https://www.andhrabank.in,IN,IND,INDIA
100034,LOCAL BRAND,DEBIT,PLATINUM,CANARA BANK,+9118004250018,https://www.canarabank.com,IN,IND,INDIA
100035,LOCAL BRAND,DEBIT,CLASSIC,PUNJAB NATIONAL BANK,+9118001802222,https://www.pnbindia.in,IN,IND,INDIA
100036,LOCAL BRAND,DEBIT,CLASSIC,STATE BANK OF INDIA,+911800112211,https://sbi.co.in,IN,IND,INDIA
100037,LOCAL BRAND,DEBIT,CLASSIC,SHAMRAO VITHAL CO-OPERATIVE BANK,+912266999701,https://www.svcbank.com,IN,IND,INDIA
100038,LOCAL BRAND,DEBIT,CLASSIC,ICICI BANK,+918664242448,https://www.icicibank.com,IN,IND,INDIA
100039,LOCAL BRAND,DEBIT,CLASSIC,STATE BANK OF INDIA,+911800112211,https://sbi.co.in,IN,IND,INDIA
100075,PRIVATE LABEL,DEBIT,,CHINA CITIC BANK,22 876 767,https://www.cncbinternational.com,CN,CHN,CHINA
100100,UATP,CREDIT,UATP,AMERICAN AIRLINES (AA),+18004337300,https://www.aa.com,US,USA,UNITED STATES
100101,UATP,CREDIT,UATP,AMERICAN AIRLINES (AA),+18004337300,https://www.aa.com,US,USA,UNITED STATES
100102,UATP,CREDIT,UATP,AMERICAN AIRLINES (AA),+18004337300,https://www.aa.com,US,USA,UNITED STATES
100103,UATP,CREDIT,UATP,AMERICAN AIRLINES (AA),+18004337300,https://www.aa.com,US,USA,UNITED STATES
100104,UATP,CREDIT,UATP,AMERICAN AIRLINES (AA),+18004337300,https://www.aa.com,US,USA,UNITED STATES
100105,UATP,CREDIT,UATP,AMERICAN AIRLINES (AA),+18004337300,https://www.aa.com,US,USA,UNITED STATES
100106,UATP,CREDIT,UATP,AMERICAN AIRLINES (AA),+18004337300,https://www.aa.com,US,USA,UNITED STATES
100107,UATP,CREDIT,UATP,AMERICAN AIRLINES (AA),+18004337300,https://www.aa.com,US,USA,UNITED STATES
100108,UATP,CREDIT,UATP,AMERICAN AIRLINES (AA),+18004337300,https://www.aa.com,US,USA,UNITED STATES
100109,UATP,CREDIT,UATP,AMERICAN AIRLINES (AA),+18004337300,https://www.aa.com,US,USA,UNITED STATES
100110,UATP,CREDIT,UATP,AMERICAN AIRLINES (AA),+18004337300,https://www.aa.com,US,USA,UNITED STATES
100111,UATP,CREDIT,UATP,AMERICAN AIRLINES (AA),+18004337300,https://www.aa.com,US,USA,UNITED STATES
100112,UATP,CREDIT,UATP,AMERICAN AIRLINES (AA),+18004337300,https://www.aa.com,US,USA,UNITED STATES
100113,UATP,CREDIT,UATP,AMERICAN AIRLINES (AA),+18004337300,https://www.aa.com,US,USA,UNITED STATES
100114,UATP,CREDIT,UATP,AMERICAN AIRLINES (AA),+18004337300,https://www.aa.com,US,USA,UNITED STATES
100115,UATP,CREDIT,UATP,AMERICAN AIRLINES (AA),+18004337300,https://www.aa.com,US,USA,UNITED STATES
100116,UATP,CREDIT,UATP,AMERICAN AIRLINES (AA),+18004337300,https://www.aa.com,US,USA,UNITED STATES
100117,UATP,CREDIT,UATP,AMERICAN AIRLINES (AA),+18004337300,https://www.aa.com,US,USA,UNITED STATES
100118,UATP,CREDIT,UATP,AMERICAN AIRLINES (AA),+18004337300,https://www.aa.com,US,USA,UNITED STATES
100119,UATP,CREDIT,UATP,AMERICAN AIRLINES (AA),+18004337300,https://www.aa.com,US,USA,UNITED STATES
100120,UATP,CREDIT,UATP,AMERICAN AIRLINES (AA),+18004337300,https://www.aa.com,US,USA,UNITED STATES
100121,UATP,CREDIT,UATP,AMERICAN AIRLINES (AA),+18004337300,https://www.aa.com,US,USA,UNITED STATES
100122,UATP,CREDIT,UATP,AMERICAN AIRLINES (AA),+18004337300,https://www.aa.com,US,USA,UNITED STATES
100123,UATP,CREDIT,UATP,AMERICAN AIRLINES (AA),+18004337300,https://www.aa.com,US,USA,UNITED STATES
100124,UATP,CREDIT,UATP,AMERICAN AIRLINES (AA),+18004337300,https://www.aa.com,US,USA,UNITED STATES
100125,UATP,CREDIT,UATP,AMERICAN AIRLINES (AA),+18004337300,https://www.aa.com,US,USA,UNITED STATES
100126,UATP,CREDIT,UATP,AMERICAN AIRLINES (AA),+18004337300,https://www.aa.com,US,USA,UNITED STATES
100127,UATP,CREDIT,UATP,AMERICAN AIRLINES (AA),+18004337300,https://www.aa.com,US,USA,UNITED STATES
100128,UATP,CREDIT,UATP,AMERICAN AIRLINES (AA),+18004337300,https://www.aa.com,US,USA,UNITED STATES
100129,UATP,CREDIT,UATP,AMERICAN AIRLINES (AA),+18004337300,https://www.aa.com,US,USA,UNITED STATES
100130,UATP,CREDIT,UATP,AMERICAN AIRLINES (AA),+18004337300,https://www.aa.com,US,USA,UNITED STATES
100131,UATP,CREDIT,UATP,AMERICAN AIRLINES (AA),+18004337300,https://www.aa.com,US,USA,UNITED STATES
100132,UATP,CREDIT,UATP,AMERICAN AIRLINES (AA),+18004337300,https://www.aa.com,US,USA,UNITED STATES
100133,UATP,CREDIT,UATP,AMERICAN AIRLINES (AA),+18004337300,https://www.aa.com,US,USA,UNITED STATES
100134,UATP,CREDIT,UATP,AMERICAN AIRLINES (AA),+18004337300,https://www.aa.com,US,USA,UNITED STATES
100135,UATP,CREDIT,UATP,AMERICAN AIRLINES (AA),+18004337300,https://www.aa.com,US,USA,UNITED STATES
100136,UATP,CREDIT,UATP,AMERICAN AIRLINES (AA),+18004337300,https://www.aa.com,US,USA,UNITED STATES
100137,UATP,CREDIT,UATP,AMERICAN AIRLINES (AA),+18004337300,https://www.aa.com,US,USA,UNITED STATES
100138,UATP,CREDIT,UATP,AMERICAN AIRLINES (AA),+18004337300,https://www.aa.com,US,USA,UNITED STATES
100139,UATP,CREDIT,UATP,AMERICAN AIRLINES (AA),+18004337300,https://www.aa.com,US,USA,UNITED STATES
100140,UATP,CREDIT,UATP,AMERICAN AIRLINES (AA),+18004337300,https://www.aa.com,US,USA,UNITED STATES
100141,UATP,CREDIT,UATP,AMERICAN AIRLINES (AA),+18004337300,https://www.aa.com,US,USA,UNITED STATES
100142,UATP,CREDIT,UATP,AMERICAN AIRLINES (AA),+18004337300,https://www.aa.com,US,USA,UNITED STATES
100143,UATP,CREDIT,UATP,AMERICAN AIRLINES (AA),+18004337300,https://www.aa.com,US,USA,UNITED STATES
100144,UATP,CREDIT,UATP,AMERICAN AIRLINES (AA),+18004337300,https://www.aa.com,US,USA,UNITED STATES
100145,UATP,CREDIT,UATP,AMERICAN AIRLINES (AA),+18004337300,https://www.aa.com,US,USA,UNITED STATES
100146,UATP,CREDIT,UATP,AMERICAN AIRLINES (AA),+18004337300,https://www.aa.com,US,USA,UNITED STATES
100147,UATP,CREDIT,UATP,AMERICAN AIRLINES (AA),+18004337300,https://www.aa.com,US,USA,UNITED STATES
100148,UATP,CREDIT,UATP,AMERICAN AIRLINES (AA),+18004337300,https://www.aa.com,US,USA,UNITED STATES
100149,UATP,CREDIT,UATP,AMERICAN AIRLINES (AA),+18004337300,https://www.aa.com,US,USA,UNITED STATES
100150,UATP,CREDIT,UATP,AMERICAN AIRLINES (AA),+18004337300,https://www.aa.com,US,USA,UNITED STATES
100151,UATP,CREDIT,UATP,AMERICAN AIRLINES (AA),+18004337300,https://www.aa.com,US,USA,UNITED STATES
100152,UATP,CREDIT,UATP,AMERICAN AIRLINES (AA),+18004337300,https://www.aa.com,US,USA,UNITED STATES
100153,UATP,CREDIT,UATP,AMERICAN AIRLINES (AA),+18004337300,https://www.aa.com,US,USA,UNITED STATES
100154,UATP,CREDIT,UATP,AMERICAN AIRLINES (AA),+18004337300,https://www.aa.com,US,USA,UNITED STATES
100155,UATP,CREDIT,UATP,AMERICAN AIRLINES (AA),+18004337300,https://www.aa.com,US,USA,UNITED STATES
100156,UATP,CREDIT,UATP,AMERICAN AIRLINES (AA),+18004337300,https://www.aa.com,US,USA,UNITED STATES
100157,UATP,CREDIT,UATP,AMERICAN AIRLINES (AA),+18004337300,https://www.aa.com,US,USA,UNITED STATES
100158,UATP,CREDIT,UATP,AMERICAN AIRLINES (AA),+18004337300,https://www.aa.com,US,USA,UNITED STATES
100159,UATP,CREDIT,UATP,AMERICAN AIRLINES (AA),+18004337300,https://www.aa.com,US,USA,UNITED STATES
100160,UATP,CREDIT,UATP,AMERICAN AIRLINES (AA),+18004337300,https://www.aa.com,US,USA,UNITED STATES
